college_name,department_name,department_url,curriculum_title,curriculum_url,source_type,section_title,record_type,course_code,title,course_name,description,credit,semester,grade,course_type,english_title,raw_text,credit_value,recommended_grades,offered_semesters,is_required,availability_status,collection_status,collection_error,collected_at,curriculum_year,source_page,source_priority,data_quality_score,course_code_conflict
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,4차 산업사회와 빅데이터,4차 산업사회와 빅데이터,,,"1, 2",전체,전공 기초과정,,"course_type: 전공 기초과정
grade: 전체
semester: 1, 2
title: 4차 산업사회와 빅데이터",,1|2|3|4,1|2,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,CRM과 고객분석,CRM과 고객분석,,,1학기,3,전공 심화과정,,"course_type: 전공 심화과정
grade: 3
semester: 1
title: CRM과 고객분석",,3,1,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,Enterprise-4.0과 비즈니스모델 혁신,Enterprise-4.0과 비즈니스모델 혁신,,,2학기,3,전공 심화과정,,"course_type: 전공 심화과정
grade: 3
semester: 2
title: Enterprise-4.0과 비즈니스모델 혁신",,3,2,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,IT 거버넌스,IT 거버넌스,,,2학기,4,전공 심화과정,,"course_type: 전공 심화과정
grade: 4
semester: 2
title: IT 거버넌스",,4,2,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,IT 기반의 비즈니스 혁신,IT 기반의 비즈니스 혁신,,,1학기,4,전공 심화과정,,"course_type: 전공 심화과정
grade: 4
semester: 1
title: IT 기반의 비즈니스 혁신",,4,1,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,IT 서비스관리,IT 서비스관리,,,1학기,3,전공 심화과정,,"course_type: 전공 심화과정
grade: 3
semester: 1
title: IT 서비스관리",,3,1,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,R과 데이터 시각화,R과 데이터 시각화,,,1학기,2,전공 기초과정,,"course_type: 전공 기초과정
grade: 2
semester: 1
title: R과 데이터 시각화",,2,1,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,경영통계(경영정보학과 개설 강좌),경영통계(경영정보학과 개설 강좌),,,1학기,1,전공 기초과정,,"course_type: 전공 기초과정
grade: 1
semester: 1
title: 경영통계(경영정보학과 개설 강좌)",,1,1,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,경영통계(경영정보학과 개설 강좌),경영통계(경영정보학과 개설 강좌),,,2학기,1,전공 기초과정,,"course_type: 전공 기초과정
grade: 1
semester: 2
title: 경영통계(경영정보학과 개설 강좌)",,1,2,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,데이터 마케팅,데이터 마케팅,,,1학기,3,전공 심화과정,,"course_type: 전공 심화과정
grade: 3
semester: 1
title: 데이터 마케팅",,3,1,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,데이터애널리틱스,데이터애널리틱스,,,1학기,4,전공 심화과정,,"course_type: 전공 심화과정
grade: 4
semester: 1
title: 데이터애널리틱스",,4,1,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,리스크관리,리스크관리,,,2학기,4,전공 심화과정,,"course_type: 전공 심화과정
grade: 4
semester: 2
title: 리스크관리",,4,2,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,머신러닝과 딥러닝,머신러닝과 딥러닝,,,2학기,3,전공 심화과정,,"course_type: 전공 심화과정
grade: 3
semester: 2
title: 머신러닝과 딥러닝",,3,2,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,비즈니스 프로그래밍,비즈니스 프로그래밍,,,2학기,1,전공 기초과정,,"course_type: 전공 기초과정
grade: 1
semester: 2
title: 비즈니스 프로그래밍",,1,2,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,비즈니스 프로세스 관리,비즈니스 프로세스 관리,,,1학기,3,전공 심화과정,,"course_type: 전공 심화과정
grade: 3
semester: 1
title: 비즈니스 프로세스 관리",,3,1,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,비즈니스모델 개발 프로젝트,비즈니스모델 개발 프로젝트,,,2학기,4,전공 심화과정,,"course_type: 전공 심화과정
grade: 4
semester: 2
title: 비즈니스모델 개발 프로젝트",,4,2,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,빅데이터관리와 분석기획,빅데이터관리와 분석기획,,,2학기,2,전공 기초과정,,"course_type: 전공 기초과정
grade: 2
semester: 2
title: 빅데이터관리와 분석기획",,2,2,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,빅데이터와 비즈니스 애널리틱스,빅데이터와 비즈니스 애널리틱스,,,2학기,3,전공 심화과정,,"course_type: 전공 심화과정
grade: 3
semester: 2
title: 빅데이터와 비즈니스 애널리틱스",,3,2,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,소셜네트워크의 이해,소셜네트워크의 이해,,,2학기,2,전공 기초과정,,"course_type: 전공 기초과정
grade: 2
semester: 2
title: 소셜네트워크의 이해",,2,2,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,엔터프라이즈 시스템,엔터프라이즈 시스템,,,1학기,2,전공 기초과정,,"course_type: 전공 기초과정
grade: 2
semester: 1
title: 엔터프라이즈 시스템",,2,1,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,엣지 컴퓨팅 서비스,엣지 컴퓨팅 서비스,,,1학기,4,전공 심화과정,,"course_type: 전공 심화과정
grade: 4
semester: 1
title: 엣지 컴퓨팅 서비스",,4,1,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,의사결정시스템,의사결정시스템,,,1학기,4,전공 심화과정,,"course_type: 전공 심화과정
grade: 4
semester: 1
title: 의사결정시스템",,4,1,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,인공지능,인공지능,,,1학기,3,전공 심화과정,,"course_type: 전공 심화과정
grade: 3
semester: 1
title: 인공지능",,3,1,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,정보보안 및 개인정보관리,정보보안 및 개인정보관리,,,2학기,3,전공 심화과정,,"course_type: 전공 심화과정
grade: 3
semester: 2
title: 정보보안 및 개인정보관리",,3,2,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,클라우드 컴퓨팅 서비스,클라우드 컴퓨팅 서비스,,,2학기,4,전공 심화과정,,"course_type: 전공 심화과정
grade: 4
semester: 2
title: 클라우드 컴퓨팅 서비스",,4,2,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,파이선과 경영,파이선과 경영,,,1학기,1,전공 기초과정,,"course_type: 전공 기초과정
grade: 1
semester: 1
title: 파이선과 경영",,1,1,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://mis.dongguk.edu,교과과정 > 교과목 이수,https://mis.dongguk.edu/page/411,curriculum_page,경영정보학과 전공 교과목,table_row,,프로젝트 관리,프로젝트 관리,,,2학기,3,전공 심화과정,,"course_type: 전공 심화과정
grade: 3
semester: 2
title: 프로젝트 관리",,3,2,false,curriculum_only,fresh,,2026-07-29T18:23:58+00:00,,,,60,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS2017,4차산업과빅데이터,4차산업과빅데이터,,3,공통,전체,기초,,"course_code: MIS2017
title: 4차산업과빅데이터
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 기초
grade: 전체
semester: 공통",3,1|2|3|4,1|2,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4079,AI기반의비즈니스혁신,AI기반의비즈니스혁신,2026년신설,3,1학기,4,전문,,"course_code: MIS4079
title: AI기반의비즈니스혁신
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 4
semester: 1
remarks: 2026년신설",3,4,1,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4080,AI서비스기획,AI서비스기획,2026년신설,3,1학기,4,전문,,"course_code: MIS4080
title: AI서비스기획
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 4
semester: 1
remarks: 2026년신설",3,4,1,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4050,CRM과고객분석,CRM과고객분석,,3,1학기,3,전문,,"course_code: MIS4050
title: CRM과고객분석
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 3
semester: 1",3,3,1,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4057,IT기반의비즈니스혁신,IT기반의비즈니스혁신,삭제요청,3,1학기,4,전문,,"course_code: MIS4057
title: IT기반의비즈니스혁신
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 4
semester: 1
remarks: 삭제요청",3,4,1,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4027,IT서비스관리,IT서비스관리,,3,1학기,3,전문,,"course_code: MIS4027
title: IT서비스관리
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 3
semester: 1",3,3,1,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4063,enterprise4.0과비즈니스모델혁신,enterprise4.0과비즈니스모델혁신,,3,2학기,3,전문,,"course_code: MIS4063
title: enterprise4.0과비즈니스모델혁신
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 3
semester: 2",3,3,2,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,DBA2006,경영정보론,경영정보론,,3,공통,2,,,"course_code: DBA2006
title: 경영정보론
credit: 3
theory_hours: 3
practice_hours: 0
grade: 2
semester: 공통",3,2,1|2,true,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,90,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4069,데이터마케팅,데이터마케팅,,3,1학기,3,전문,,"course_code: MIS4069
title: 데이터마케팅
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 3
semester: 1",3,3,1,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4065,데이터애널리틱스,데이터애널리틱스,,3,1학기,4,전문,,"course_code: MIS4065
title: 데이터애널리틱스
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 4
semester: 1",3,4,1,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4073,딥러닝응용,딥러닝응용,,3,2학기,3,전문,,"course_code: MIS4073
title: 딥러닝응용
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 3
semester: 2",3,3,2,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4076,블록체인비즈니스응용,블록체인비즈니스응용,,3,2학기,4,전문,,"course_code: MIS4076
title: 블록체인비즈니스응용
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 4
semester: 2",3,4,2,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS2025,비즈니스R프로그래밍,비즈니스R프로그래밍,,3,1학기,2,기초,,"course_code: MIS2025
title: 비즈니스R프로그래밍
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 기초
grade: 2
semester: 1",3,2,1,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS2022,비즈니스데이터시각화,비즈니스데이터시각화,삭제요청,3,2학기,2,기초,,"course_code: MIS2022
title: 비즈니스데이터시각화
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 기초
grade: 2
semester: 2
remarks: 삭제요청",3,2,2,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS2011,비즈니스프로그래밍,비즈니스프로그래밍,,3,2학기,1,기초,,"course_code: MIS2011
title: 비즈니스프로그래밍
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 기초
grade: 1
semester: 2",3,1,2,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4068,비즈니스프로세스관리,비즈니스프로세스관리,,3,1학기,3,전문,,"course_code: MIS4068
title: 비즈니스프로세스관리
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 3
semester: 1",3,3,1,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS2024,빅데이터관리,빅데이터관리,,3,2학기,2,기초,,"course_code: MIS2024
title: 빅데이터관리
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 기초
grade: 2
semester: 2",3,2,2,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4054,빅데이터와비즈니스애널리틱스,빅데이터와비즈니스애널리틱스,,3,2학기,3,전문,,"course_code: MIS4054
title: 빅데이터와비즈니스애널리틱스
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 3
semester: 2",3,3,2,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS2026,생성형AI와데이터과학,생성형AI와데이터과학,2026년신설,3,2학기,2,기초,,"course_code: MIS2026
title: 생성형AI와데이터과학
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 기초
grade: 2
semester: 2
remarks: 2026년신설",3,2,2,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4075,생성형AI와비즈니스혁신,생성형AI와비즈니스혁신,,3,1학기,4,전문,,"course_code: MIS4075
title: 생성형AI와비즈니스혁신
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 4
semester: 1",3,4,1,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4071,소셜애널리틱스,소셜애널리틱스,,3,2학기,4,전문,,"course_code: MIS4071
title: 소셜애널리틱스
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 4
original_language: 영어
semester: 2",3,4,2,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4067,엣지컴퓨팅서비스,엣지컴퓨팅서비스,,3,2학기,4,전문,,"course_code: MIS4067
title: 엣지컴퓨팅서비스
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 4
semester: 2",3,4,2,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS2023,이머징IT,이머징IT,,3,1학기,2,기초,,"course_code: MIS2023
title: 이머징IT
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 기초
grade: 2
semester: 1",3,2,1,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4072,인공지능응용,인공지능응용,,3,1학기,3,전문,,"course_code: MIS4072
title: 인공지능응용
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 3
semester: 1",3,3,1,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4077,인공지능트렌드와비즈니스혁신,인공지능트렌드와비즈니스혁신,,3,2학기,4,전문,,"course_code: MIS4077
title: 인공지능트렌드와비즈니스혁신
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 4
semester: 2",3,4,2,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4064,정보보안및개인정보보호,정보보안및개인정보보호,,3,2학기,3,전문,,"course_code: MIS4064
title: 정보보안및개인정보보호
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 3
semester: 2",3,3,2,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4055,클라우드컴퓨팅서비스,클라우드컴퓨팅서비스,,3,1학기,4,전문,,"course_code: MIS4055
title: 클라우드컴퓨팅서비스
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 4
semester: 1",3,4,1,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4078,텍스트마이닝의비즈니스응용,텍스트마이닝의비즈니스응용,,3,1학기,4,전문,,"course_code: MIS4078
title: 텍스트마이닝의비즈니스응용
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 4
semester: 1",3,4,1,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS2018,파이선과 경영,파이선과 경영,,3,1학기,1,기초,,"course_code: MIS2018
title: 파이선과 경영
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 기초
grade: 1
semester: 1",3,1,1,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영정보학과,https://www.dongguk.edu/page/137,2026학년도 공식 교과과정,https://www.dongguk.edu/resources/files/curriculum/2026/7. 경영대학.pdf,official_curriculum_pdf,교과 교육과정,table_row,MIS4044,프로젝트관리,프로젝트관리,,3,2학기,3,전문,,"course_code: MIS4044
title: 프로젝트관리
credit: 3
theory_hours: 3
practice_hours: 0
course_type: 전문
grade: 3
semester: 2",3,3,2,false,curriculum_only,fresh,,2026-07-29T18:21:16+00:00,2026,79,100,100,false
경영대학,경영학과,https://mgt.dongguk.edu,전공과목 개설 총괄표,https://mgt.dongguk.edu/page/356,curriculum_table,경영학과 학사과정 전공교육과정 개설표,table_row,MGT2013,Career Plan,Career Plan,,3,"1,2",1,기초,,"course_code: MGT2013
title: Career Plan
credit: 3
이론: 3
course_type: 기초
grade: 1
semester: 1,2",3,1,1|2,false,curriculum_only,fresh,,2026-07-29T18:23:57+00:00,,,,100,false
